First Name,Middle Name,Last Name,Employee Salary,Days Worked,Years Worked,Days Lived,Year Lived,Years Lived,Termination
Fname 10910,A,Lname 10910,35131.2,75,0,15899,44,44,1
Fname 5311,,Lname 5311,84633.12,375,1,14962,41,41,1
Fname 4986,A,Lname 4986,54175.68,1061,3,13189,36,36,1
Fname 10968,,Lname 10968,58468.8,193,1,11463,31,31,1
Fname 13059,,Lname 13059,70574.4,403,1,8890,24,24,1
Fname 9352,,Lname 9352,88489.44,948,3,12854,35,35,1
Fname 11941,J,Lname 11941,80608.32,130,0,18442,51,51,1
Fname 9334,D,Lname 9334,68796,226,1,20840,57,57,1
Fname 9535,D,Lname 9535,59904,1114,3,18200,50,50,1
Fname 10602,,Lname 10602,49458.24,944,3,21517,59,59,1
Fname 12697,,Lname 12697,57264.48,2498,7,11577,32,32,1
Fname 10249,,Lname 10249,47018.4,614,2,8926,24,24,1
Fname 12967,K,Lname 12967,78212.16,270,1,10078,28,28,1
Fname 1278,C,Lname 1278,75741.12,389,1,10477,29,29,1
Fname 2124,,Lname 2124,68103.36,115,0,14046,38,38,1
Fname 2274,S,Lname 2274,66231.36,149,0,13106,36,36,1
Fname 13280,,Lname 13280,52678.08,4299,12,19414,53,53,1
Fname 12775,,Lname 12775,62580.96,98,0,17887,49,49,1
Fname 11393,N,Lname 11393,51573.6,503,1,11834,32,32,1
Fname 11313,L,Lname 11313,58968,332,1,11878,33,33,1
Fname 11991,,Lname 11991,58968,11895,33,20249,55,55,1
Fname 13339,R,Lname 13339,39104,337,1,17357,48,48,1
Fname 10950,L,Lname 10950,32760,147,0,22172,61,61,1
Fname 10129,,Lname 10129,27986.4,944,3,16360,45,45,1
Fname 12997,,Lname 12997,60971.04,9189,25,17399,48,48,1
Fname 11254,S,Lname 11254,85737.6,593,2,18186,50,50,1
Fname 13563,J,Lname 13563,77088.96,495,1,11936,33,33,1
Fname 10137,,Lname 10137,78624,241,1,10611,29,29,1
Fname 10696,H,Lname 10696,77819.04,8667,24,25690,70,70,1
Fname 11375,E,Lname 11375,85176,371,1,9831,27,27,1
Fname 11328,,Lname 11328,66811.68,53,0,11172,31,31,1
Fname 10369,S,Lname 10369,54475.2,67,0,18887,52,52,1
Fname 11563,,Lname 11563,89627.2,2153,6,16206,44,44,1
Fname 13706,,Lname 13706,68640,1693,5,15659,43,43,1
Fname 2715,J,Lname 2715,92705.6,123,0,12029,33,33,1
Fname 13613,,Lname 13613,48672,1312,4,23454,64,64,1
Fname 9627,,Lname 9627,58968,3748,10,23744,65,65,1
Fname 12358,P,Lname 12358,80579.2,203,1,13356,37,37,1
Fname 12092,,Lname 12092,33217.6,425,1,11736,32,32,1
Fname 11545,,Lname 11545,30794.4,1410,4,11681,32,32,1
Fname 11723,,Lname 11723,45770.4,575,2,8968,25,25,1
Fname 9394,L,Lname 9394,92040,196,1,10518,29,29,1
Fname 10650,KIM,Lname 10650,47632,2071,6,12261,34,34,1
Fname 10874,,Lname 10874,47642.4,510,1,10646,29,29,1
Fname 13301,N,Lname 13301,54269.28,124,0,12524,34,34,1
Fname 10357,C,Lname 10357,40570.4,1102,3,20408,56,56,1
Fname 13325,L,Lname 13325,54269.28,640,2,17893,49,49,1
Fname 13381,L,Lname 13381,49514.4,4041,11,14271,39,39,1
Fname 9354,E,Lname 9354,73419.84,100,0,10148,28,28,1
Fname 11841,A,Lname 11841,68421.6,141,0,15759,43,43,1
Fname 7124,K,Lname 7124,47642.4,2211,6,11310,31,31,1
Fname 1227,,Lname 1227,84718.4,2078,6,10868,30,30,1
Fname 10326,,Lname 10326,58911.84,353,1,17685,48,48,1
Fname 12682,J,Lname 12682,71716.32,22,0,12247,34,34,1
Fname 9594,IENAN,Lname 9594,47642.4,268,1,18545,51,51,1
Fname 11299,N,Lname 11299,68140.8,939,3,18847,52,52,1
Fname 12779,A,Lname 12779,85924.8,160,0,9313,26,26,1
Fname 3922,,Lname 3922,34299.2,99,0,18984,52,52,1
Fname 11314,,Lname 11314,77107.68,761,2,12643,35,35,1
Fname 10933,E,Lname 10933,68683.68,2363,6,17403,48,48,1
Fname 3533,A,Lname 3533,42733.6,1320,4,10246,28,28,1
Fname 6150,J,Lname 6150,78118.56,821,2,17374,48,48,1
Fname 9561,,Lname 9561,52936,56,0,10929,30,30,1
Fname 12528,G,Lname 12528,45770.4,1315,4,9354,26,26,1
Fname 11293,M,Lname 11293,56646.72,3281,9,22572,62,62,1
Fname 6540,,Lname 6540,80346.24,1076,3,11985,33,33,1
Fname 13496,,Lname 13496,60053.76,3412,9,16894,46,46,1
Fname 10224,,Lname 10224,79435.2,724,2,15975,44,44,1
Fname 2062,,Lname 2062,49514.4,297,1,12049,33,33,1
Fname 11880,U,Lname 11880,59885.28,532,1,10128,28,28,1
Fname 5164,E.,Lname 5164,77650.56,301,1,11501,32,32,1
Fname 11206,J,Lname 11206,40903.2,307,1,13556,37,37,1
Fname 13193,L,Lname 13193,63048.96,914,3,11169,31,31,1
Fname 9457,T,Lname 9457,62244,935,3,10711,29,29,1
Fname 4615,M,Lname 4615,51854.4,939,3,22203,61,61,1
Fname 11715,,Lname 11715,50806.08,8592,24,19222,53,53,1
Fname 9245,,Lname 9245,30784,4385,12,18566,51,51,1
Fname 9166,,Lname 9166,46800,421,1,11852,32,32,1
Fname 10829,,Lname 10829,58593.6,139,0,9501,26,26,1
Fname 10628,D,Lname 10628,53996.8,94,0,16588,45,45,1
Fname 10772,,Lname 10772,78605.28,4893,13,15568,43,43,1
Fname 1239,,Lname 1239,91520,1469,4,11892,33,33,1
Fname 13012,D,Lname 13012,40362.4,445,1,11528,32,32,1
Fname 7050,L,Lname 7050,52060.32,46,0,21340,58,58,1
Fname 12276,,Lname 12276,45770.4,107,0,11672,32,32,1
Fname 12846,B,Lname 12846,47642.4,42,0,13413,37,37,1
Fname 11622,MATA,Lname 11622,64116,1160,3,10739,29,29,1
Fname 13021,,Lname 13021,65501.28,313,1,10611,29,29,1
Fname 13894,R,Lname 13894,60840,5119,14,16038,44,44,1
Fname 10695,A,Lname 10695,47039.2,828,2,11193,31,31,1
Fname 10423,O,Lname 10423,70031.52,498,1,10456,29,29,1
Fname 12911,,Lname 12911,52135.2,1121,3,14906,41,41,1
Fname 767,,Lname 767,98987.2,67,0,13246,36,36,1
Fname 4829,M,Lname 4829,83472.48,102,0,16169,44,44,1
Fname 9515,I,Lname 9515,50824.8,256,1,13473,37,37,1
Fname 10819,ELAINE,Lname 10819,76976.64,571,2,11745,32,32,1
Fname 4302,,Lname 4302,34278.4,1724,5,16184,44,44,1
Fname 12286,,Lname 12286,59716.8,498,1,12668,35,35,1
Fname 9860,E,Lname 9860,33446.4,151,0,19204,53,53,1
Fname 8474,S,Lname 8474,74056.32,1340,4,15029,41,41,1
Fname 7570,,Lname 7570,72521.28,379,1,15217,42,42,1
Fname 6820,,Lname 6820,55692,1768,5,13497,37,37,1
Fname 3946,,Lname 3946,55036.8,1621,4,9552,26,26,1
Fname 9756,L,Lname 9756,72989.28,382,1,19629,54,54,1
Fname 2961,F,Lname 2961,50544,273,1,24650,68,68,1
Fname 10759,W,Lname 10759,80964,13,0,15025,41,41,1
Fname 13286,A,Lname 13286,80288,657,2,12861,35,35,1
Fname 12263,,Lname 12263,48672,1727,5,12935,35,35,1
Fname 12968,CALEB,Lname 12968,62318.88,11967,33,23733,65,65,1
Fname 13080,T,Lname 13080,56665.44,4138,11,14905,41,41,1
Fname 5896,,Lname 5896,34912.8,4879,13,21095,58,58,1
Fname 11210,N,Lname 11210,73288.8,496,1,20268,56,56,1
Fname 10918,A,Lname 10918,75441.6,61,0,17091,47,47,1
Fname 9014,,Lname 9014,51779.52,1972,5,18514,51,51,1
Fname 11352,,Lname 11352,85906.08,674,2,9702,27,27,1
Fname 13526,,Lname 13526,92040,953,3,9452,26,26,1
Fname 6208,R.,Lname 6208,38968.8,6608,18,20665,57,57,1
Fname 11951,DAVID,Lname 11951,69001.92,5501,15,13346,37,37,1
Fname 12597,,Lname 12597,37804,615,2,8418,23,23,1
Fname 13549,R,Lname 13549,84633.12,355,1,11002,30,30,1
Fname 11507,P,Lname 11507,73401.12,100,0,19163,53,53,1
Fname 8638,,Lname 8638,58968,367,1,10441,29,29,1
Fname 2279,,Lname 2279,49533.12,598,2,14220,39,39,1
Fname 13010,,Lname 13010,43004,925,3,16115,44,44,1
Fname 9307,,Lname 9307,85820.8,455,1,17153,47,47,1
Fname 1284,E,Lname 1284,50843.52,1341,4,12394,34,34,1
Fname 10091,,Lname 10091,59436,850,2,11966,33,33,1
Fname 9529,,Lname 9529,94036.8,115,0,11677,32,32,1
Fname 9700,D,Lname 9700,48422.4,17,0,10004,27,27,1
Fname 9962,N,Lname 9962,36992.8,1849,5,10372,28,28,1
Fname 8586,S.,Lname 8586,75273.12,0,0,9056,25,25,1
Fname 5983,L,Lname 5983,48672,146,0,13417,37,37,1
Fname 7927,,Lname 7927,89425.44,111,0,11742,32,32,1
Fname 13354,,Lname 13354,60577.92,867,2,9669,26,26,1
Fname 5735,,Lname 5735,69825.6,96,0,19685,54,54,1
Fname 2537,N,Lname 2537,66699.36,2579,7,16428,45,45,1
Fname 9355,,Lname 9355,26468,1550,4,10698,29,29,1
Fname 14032,,Lname 14032,59361.12,219,1,9859,27,27,1
Fname 11987,A,Lname 11987,28964,1386,4,22685,62,62,1
Fname 13640,,Lname 13640,69264,1897,5,12355,34,34,1
Fname 2107,G,Lname 2107,62712,1939,5,11354,31,31,1
Fname 10079,E,Lname 10079,59211.36,481,1,8865,24,24,1
Fname 9959,M,Lname 9959,84633.12,214,1,12424,34,34,1
Fname 11290,,Lname 11290,71585.28,815,2,10272,28,28,1
Fname 11444,,Lname 11444,89148.8,57,0,11137,31,31,1
Fname 12214,I,Lname 12214,46800,210,1,10341,28,28,1
Fname 13016,A,Lname 13016,84240,4731,13,16803,46,46,1
Fname 13340,,Lname 13340,63629.28,578,2,17454,48,48,1
Fname 12017,,Lname 12017,61776,583,2,11639,32,32,1
Fname 11940,C,Lname 11940,53501.76,5314,15,23450,64,64,1
Fname 12010,,Lname 12010,93392,2255,6,23112,63,63,1
Fname 12556,,Lname 12556,46800,1153,3,11492,31,31,1
Fname 13870,,Lname 13870,68868.8,425,1,9145,25,25,1
Fname 13946,,Lname 13946,61776,320,1,16978,47,47,1
Fname 13345,V,Lname 13345,61776,88,0,12725,35,35,1
Fname 10069,,Lname 10069,82836,780,2,9291,25,25,1
Fname 12859,R,Lname 12859,74898.72,2792,8,18366,50,50,1
Fname 504,,Lname 504,63123.84,1895,5,14789,41,41,1
Fname 13014,,Lname 13014,73315.84,193,1,8611,24,24,1
Fname 6780,A,Lname 6780,43118.4,416,1,8444,23,23,1
Fname 4602,,Lname 4602,84839.04,192,1,15863,43,43,1
Fname 13880,,Lname 13880,48672,3900,11,21365,59,59,1
Fname 10135,,Lname 10135,46800,63,0,15366,42,42,1
Fname 13328,,Lname 13328,68196.96,2449,7,14520,40,40,1
Fname 13357,D,Lname 13357,57601.44,109,0,12621,35,35,1
Fname 9833,A,Lname 9833,35932,3943,11,23770,65,65,1
Fname 11006,,Lname 11006,43742.4,78,0,13358,37,37,1
Fname 12323,L,Lname 12323,46800,18,0,14983,41,41,1
Fname 9336,D,Lname 9336,49608,9,0,10600,29,29,1
Fname 13995,A,Lname 13995,46800,1591,4,14478,40,40,1
Fname 8097,L,Lname 8097,41995.2,119,0,13502,37,37,1
Fname 9527,,Lname 9527,76808.16,152,0,11547,32,32,1
Fname 7038,,Lname 7038,76677.12,1187,3,17724,49,49,1
Fname 13358,,Lname 13358,58968,1102,3,22482,62,62,1
Fname 12845,JUDITH,Lname 12845,82349.28,63,0,21175,58,58,1
Fname 10362,,Lname 10362,60840,3288,9,15544,43,43,1
Fname 11373,M,Lname 11373,62712,3344,9,11353,31,31,1
Fname 10534,,Lname 10534,58968,1048,3,9238,25,25,1
Fname 9920,D,Lname 9920,41818.4,1369,4,21116,58,58,1
Fname 13051,D,Lname 13051,83824,284,1,10043,28,28,1
Fname 11781,,Lname 11781,48952.8,164,0,10529,29,29,1
Fname 13776,L,Lname 13776,75628.8,159,0,11117,30,30,1
Fname 7896,G,Lname 7896,73831.68,80,0,11481,31,31,1
Fname 13658,,Lname 13658,82284.8,129,0,16057,44,44,1
Fname 10807,LASHELL,Lname 10807,88108.8,1128,3,9456,26,26,1
Fname 13293,DAVID,Lname 13293,67298.4,432,1,17187,47,47,1
Fname 13789,N,Lname 13789,57114.72,47,0,11566,32,32,1
Fname 11111,S,Lname 11111,81169.92,1139,3,9172,25,25,1
Fname 13140,A,Lname 13140,46800,950,3,13723,38,38,1
Fname 12087,,Lname 12087,44928,558,2,11153,31,31,1
Fname 9812,,Lname 9812,44928,235,1,12316,34,34,1
Fname 12607,O,Lname 12607,52135.2,283,1,18178,50,50,1
Fname 2716,L,Lname 2716,41912,478,1,13731,38,38,1
Fname 10391,,Lname 10391,48147.84,384,1,11318,31,31,1
Fname 4308,,Lname 4308,65239.2,7859,22,19278,53,53,1
Fname 3814,,Lname 3814,62712,3482,10,24096,66,66,1
Fname 13298,,Lname 13298,59117.76,39,0,13835,38,38,1
Fname 13210,A,Lname 13210,56684.16,545,1,12190,33,33,1
Fname 11032,,Lname 11032,51573.6,257,1,10938,30,30,1
Fname 10418,,Lname 10418,52000,467,1,11523,32,32,1
Fname 11486,G,Lname 11486,71136,366,1,15696,43,43,1
Fname 5253,,Lname 5253,55392.48,22,0,12536,34,34,1
Fname 12285,,Lname 12285,57900.96,2365,6,10635,29,29,1
Fname 2941,T,Lname 2941,91644.8,95,0,15176,42,42,1
Fname 2748,L,Lname 2748,72916.48,500,1,16669,46,46,1
Fname 13774,D,Lname 13774,52135.2,129,0,16740,46,46,1
Fname 11025,L,Lname 11025,51367.68,227,1,21836,60,60,1
Fname 13139,,Lname 13139,46800,169,0,14729,40,40,1
Fname 10549,L,Lname 10549,37502.4,173,0,25308,69,69,1
Fname 4328,S,Lname 4328,73288.8,94,0,14430,40,40,1
Fname 12407,,Lname 12407,64078.56,2210,6,18882,52,52,1
Fname 12793,ALYSSE,Lname 12793,65632.32,1255,3,10527,29,29,1
Fname 2046,,Lname 2046,37648,106,0,19071,52,52,1
Fname 11090,B,Lname 11090,75984.48,1387,4,14973,41,41,1
Fname 1207,D,Lname 1207,44928,588,2,16474,45,45,1
Fname 12197,B,Lname 12197,40716,1827,5,22171,61,61,1
Fname 10435,,Lname 10435,81432,2819,8,22775,62,62,1
Fname 9116,,Lname 9116,83824,992,3,9447,26,26,1
Fname 12577,J,Lname 12577,48952.8,13792,38,21748,60,60,1
Fname 12405,WATERS,Lname 12405,65295.36,3397,9,13187,36,36,1
Fname 12864,J,Lname 12864,60446.88,1514,4,11624,32,32,1
Fname 12114,M,Lname 12114,75441.6,72,0,8739,24,24,1
Fname 8106,E,Lname 8106,70536.96,434,1,12861,35,35,1
Fname 12823,A,Lname 12823,75516.48,986,3,16263,45,45,1
Fname 11256,,Lname 11256,40924,2091,6,19074,52,52,1
Fname 13837,LEAH,Lname 13837,82222.4,285,1,16981,47,47,1
Fname 14015,L,Lname 14015,89315.2,2182,6,12076,33,33,1
Fname 9390,L,Lname 9390,57114.72,653,2,19240,53,53,1
Fname 10301,D,Lname 10301,71901.44,439,1,18553,51,51,1
Fname 6617,NICOLE,Lname 6617,88712,5317,15,26668,73,73,1
Fname 9917,H,Lname 9917,59155.2,228,1,17754,49,49,1
Fname 4739,,Lname 4739,53820,613,2,9170,25,25,1
Fname 4127,A,Lname 4127,28652,442,1,14306,39,39,1
Fname 11890,,Lname 11890,74355.84,679,2,13810,38,38,1
Fname 403,N,Lname 403,71491.68,3646,10,11829,32,32,1
Fname 3768,D,Lname 3768,73288.8,2190,6,9847,27,27,1
Fname 10658,A,Lname 10658,64172.16,768,2,13209,36,36,1
Fname 13445,R,Lname 13445,60840,620,2,20841,57,57,1
Fname 9240,K,Lname 9240,60278.4,2580,7,22645,62,62,1
Fname 13849,,Lname 13849,92040,1187,3,9452,26,26,1
Fname 1653,,Lname 1653,73288.8,88,0,23087,63,63,1
Fname 10384,,Lname 10384,52247.52,1533,4,14886,41,41,1
Fname 2938,I,Lname 2938,66709.76,481,1,8758,24,24,1
Fname 9838,,Lname 9838,74823.84,6156,17,15335,42,42,1
Fname 13538,,Lname 13538,69806.88,2124,6,11864,33,33,1
Fname 9699,M,Lname 9699,33800,219,1,17396,48,48,1
Fname 12856,M,Lname 12856,70387.2,72,0,8680,24,24,1
Fname 10033,E,Lname 10033,54606.24,666,2,10543,29,29,1
Fname 10946,H,Lname 10946,91520,3219,9,14518,40,40,1
Fname 13687,M,Lname 13687,57676.32,3518,10,12099,33,33,1
Fname 9518,,Lname 9518,47080.8,291,1,10422,29,29,1
Fname 11356,,Lname 11356,54868.32,562,2,16613,46,46,1
Fname 747,P,Lname 747,48035.52,204,1,11124,30,30,1
Fname 2182,C,Lname 2182,81675.36,5172,14,16994,47,47,1
Fname 2802,P,Lname 2802,35880,2637,7,11778,32,32,1
Fname 13246,,Lname 13246,54392,208,1,9453,26,26,1
Fname 10501,N,Lname 10501,47080.8,1571,4,21059,58,58,1
Fname 5618,L,Lname 5618,50356.8,158,0,9697,27,27,1
Fname 3310,R,Lname 3310,62628.8,578,2,12083,33,33,1
Fname 10666,L,Lname 10666,67410.72,926,3,13635,37,37,1
Fname 10642,I,Lname 10642,44928,56,0,17302,47,47,1
Fname 12304,,Lname 12304,59567.04,894,2,12175,33,33,1
Fname 9505,A,Lname 9505,48952.8,416,1,16379,45,45,1
Fname 875,DENISE,Lname 875,41506.4,12875,35,24406,67,67,1
Fname 6141,MICHELLE,Lname 6141,68271.84,177,0,23354,64,64,1
Fname 9722,K,Lname 9722,51199.2,1170,3,16564,45,45,1
Fname 12391,GREEN,Lname 12391,86985.6,875,2,10108,28,28,1
Fname 2790,,Lname 2790,57564,1544,4,22360,61,61,1
Fname 2121,,Lname 2121,56122.56,662,2,10061,28,28,1
Fname 12812,P.,Lname 12812,71192.16,668,2,9417,26,26,1
Fname 9519,L,Lname 9519,43056,177,0,18221,50,50,1
Fname 13779,,Lname 13779,56983.68,471,1,9462,26,26,1
Fname 12521,,Lname 12521,70480.8,595,2,16926,46,46,1
Fname 12398,,Lname 12398,89273.6,154,0,10304,28,28,1
Fname 5691,,Lname 5691,72540,2812,8,14209,39,39,1
Fname 13666,,Lname 13666,61214.4,528,1,9179,25,25,1
Fname 4969,,Lname 4969,64958.4,367,1,17845,49,49,1
Fname 9782,,Lname 9782,72652.32,779,2,10838,30,30,1
Fname 9938,S,Lname 9938,50824.8,1073,3,17668,48,48,1
Fname 10689,,Lname 10689,57638.88,477,1,13965,38,38,1
Fname 11333,,Lname 11333,72540,714,2,10620,29,29,1
Fname 12787,,Lname 12787,46013.76,420,1,11668,32,32,1
Fname 13858,C,Lname 13858,78790.4,5669,16,23171,63,63,1
Fname 12747,N,Lname 12747,44928,4700,13,11881,33,33,1
Fname 2696,,Lname 2696,74374.56,140,0,13144,36,36,1
Fname 12303,,Lname 12303,52303.68,609,2,10564,29,29,1
Fname 1478,O,Lname 1478,47792.16,14418,40,23236,64,64,1
Fname 12981,,Lname 12981,81375.84,474,1,20397,56,56,1
Fname 11555,M,Lname 11555,74131.2,3532,10,13133,36,36,1
Fname 12065,,Lname 12065,50132.16,941,3,16217,44,44,1
Fname 12083,M,Lname 12083,56253.6,30,0,19510,53,53,1
Fname 10161,J,Lname 10161,53820,414,1,11276,31,31,1
Fname 11421,,Lname 11421,39312,126,0,14061,39,39,1
Fname 12290,S,Lname 12290,77126.4,3190,9,11355,31,31,1
Fname 12541,,Lname 12541,74430.72,887,2,14151,39,39,1
Fname 10134,L,Lname 10134,68927.04,704,2,10036,27,27,1
Fname 12817,A,Lname 12817,62075.52,4455,12,14784,41,41,1
Fname 13643,,Lname 13643,82368,3327,9,20650,57,57,1
Fname 12802,,Lname 12802,56216.16,867,2,12173,33,33,1
Fname 12262,,Lname 12262,58649.76,565,2,11510,32,32,1
Fname 10144,A,Lname 10144,67766.4,1929,5,12773,35,35,1
Fname 9810,,Lname 9810,72540,1250,3,13725,38,38,1
Fname 11355,C,Lname 11355,54025.92,4022,11,15952,44,44,1
Fname 13292,N,Lname 13292,31200,333,1,10616,29,29,1
Fname 13176,,Lname 13176,68065.92,2730,7,13854,38,38,1
Fname 10532,,Lname 10532,46013.76,391,1,8843,24,24,1
Fname 3066,R,Lname 3066,34829.6,558,2,11154,31,31,1
Fname 10281,LEE,Lname 10281,72390.24,836,2,16183,44,44,1
Fname 13426,K,Lname 13426,77351.04,15,0,10634,29,29,1
Fname 8622,S,Lname 8622,55036.8,498,1,9836,27,27,1
Fname 11211,L,Lname 11211,56253.6,28,0,19804,54,54,1
Fname 250,V,Lname 250,66830.4,203,1,10031,27,27,1
Fname 3217,J,Lname 3217,57751.2,83,0,18896,52,52,1
Fname 10524,A,Lname 10524,38771.2,942,3,17251,47,47,1
Fname 10413,,Lname 10413,74547.2,32,0,16590,45,45,1
Fname 13033,,Lname 13033,62225.28,442,1,14533,40,40,1
Fname 3769,NICOLE,Lname 3769,44347.68,693,2,17940,49,49,1
Fname 12964,,Lname 12964,48035.52,126,0,9933,27,27,1
Fname 13022,,Lname 13022,48466.08,566,2,14980,41,41,1
Fname 13215,M,Lname 13215,31678.4,90,0,11232,31,31,1
Fname 12339,D,Lname 12339,64584,670,2,9746,27,27,1
Fname 11049,,Lname 11049,47941.92,3364,9,17800,49,49,1
Fname 9030,,Lname 9030,78624,1551,4,10810,30,30,1
Fname 12436,,Lname 12436,48952.8,1180,3,10988,30,30,1
Fname 10385,,Lname 10385,74880,3782,10,20289,56,56,1
Fname 12156,L,Lname 12156,82368,1162,3,17827,49,49,1
Fname 8899,ANN,Lname 8899,76078.08,365,1,9657,26,26,1
Fname 5088,,Lname 5088,74880,448,1,17116,47,47,1
Fname 11748,,Lname 11748,83921.76,2445,7,15980,44,44,1
Fname 12502,B,Lname 12502,53820,11,0,19341,53,53,1
Fname 11327,,Lname 11327,74168.64,87,0,14344,39,39,1
Fname 13647,M,Lname 13647,43056,2793,8,26529,73,73,1
Fname 13313,R,Lname 13313,54887.04,182,0,21736,60,60,1
Fname 7202,ANGEL,Lname 7202,92664,2532,7,14200,39,39,1
Fname 3685,L,Lname 3685,60858.72,18,0,21006,58,58,1
Fname 12111,S,Lname 12111,52752.96,522,1,11614,32,32,1
Fname 12159,L.,Lname 12159,77856.48,585,2,9854,27,27,1
Fname 13043,,Lname 13043,62843.04,109,0,21857,60,60,1
Fname 12670,R,Lname 12670,46800,1678,5,10432,29,29,1
Fname 11624,N,Lname 11624,72764.64,819,2,8806,24,24,1
Fname 11513,LACEY,Lname 11513,77463.36,923,3,9813,27,27,1
Fname 4577,A,Lname 4577,74880,2531,7,14338,39,39,1
Fname 3255,,Lname 3255,57564,270,1,8931,24,24,1
Fname 13791,M,Lname 13791,87380.8,452,1,10308,28,28,1
Fname 11685,J,Lname 11685,40300,39,0,11767,32,32,1
Fname 10027,J,Lname 10027,77369.76,340,1,8698,24,24,1
Fname 8282,M,Lname 8282,65988,702,2,9605,26,26,1
Fname 1502,P,Lname 1502,64977.12,587,2,11188,31,31,1
Fname 11449,C,Lname 11449,57395.52,1433,4,10685,29,29,1
Fname 12773,J,Lname 12773,88400,159,0,11185,31,31,1
Fname 7445,,Lname 7445,58687.2,508,1,18490,51,51,1
Fname 10222,,Lname 10222,52266.24,346,1,16465,45,45,1
Fname 11709,P,Lname 11709,53838.72,723,2,9100,25,25,1
Fname 9178,,Lname 9178,60484.32,2546,7,11251,31,31,1
Fname 12880,M,Lname 12880,49920,754,2,10781,30,30,1
Fname 7898,,Lname 7898,48672,1425,4,13448,37,37,1
Fname 9508,,Lname 9508,47080.8,1370,4,12451,34,34,1
Fname 9456,,Lname 9456,44928,1419,4,13126,36,36,1
Fname 11382,R,Lname 11382,53576.64,1180,3,12459,34,34,1
Fname 12869,K,Lname 12869,58275.36,9486,26,21313,58,58,1
Fname 11634,A,Lname 11634,57414.24,1026,3,13812,38,38,1
Fname 11962,,Lname 11962,56347.2,1171,3,21194,58,58,1
Fname 11334,,Lname 11334,68739.84,932,3,11310,31,31,1
Fname 7243,,Lname 7243,56160,1565,4,14157,39,39,1
Fname 8626,,Lname 8626,44928,522,1,10929,30,30,1
Fname 2077,M,Lname 2077,34403.2,788,2,9536,26,26,1
Fname 12800,J,Lname 12800,33841.6,3611,10,15489,42,42,1
Fname 10898,M,Lname 10898,58556.16,104,0,11599,32,32,1
Fname 10899,R,Lname 10899,36108.8,2315,6,15247,42,42,1
Fname 12471,W,Lname 12471,34788,984,3,13428,37,37,1
Fname 6066,,Lname 6066,33342.4,519,1,11090,30,30,1
Fname 9879,L,Lname 9879,80496,2171,6,11695,32,32,1
Fname 12445,,Lname 12445,33176,55,0,11024,30,30,1
Fname 10041,,Lname 10041,80982.72,350,1,11756,32,32,1
Fname 11000,,Lname 11000,55205.28,496,1,15435,42,42,1
Fname 6657,,Lname 6657,61308,237,1,11061,30,30,1
Fname 9939,L,Lname 9939,47361.6,34,0,14215,39,39,1
Fname 878,M,Lname 878,77750.4,1235,3,9872,27,27,1
Fname 12822,R,Lname 12822,55224,8410,23,23823,65,65,1
Fname 10782,TORRES,Lname 10782,65520,1717,5,12485,34,34,1
Fname 6366,,Lname 6366,53820,338,1,10322,28,28,1
Fname 12162,G,Lname 12162,73213.92,58,0,16646,46,46,1
Fname 10694,,Lname 10694,31969.6,212,1,9628,26,26,1
Fname 5027,,Lname 5027,78624,806,2,21227,58,58,1
Fname 12063,BARABAS,Lname 12063,63423.36,5649,15,21079,58,58,1
Fname 9502,D,Lname 9502,58968,651,2,10181,28,28,1
Fname 10415,L,Lname 10415,51199.2,525,1,17352,48,48,1
Fname 11696,F,Lname 11696,79934.4,18,0,13958,38,38,1
Fname 10790,,Lname 10790,63648,1012,3,10474,29,29,1
Fname 11582,,Lname 11582,57844.8,39,0,11662,32,32,1
Fname 5932,,Lname 5932,57283.2,2,0,19907,55,55,1
Fname 11759,C,Lname 11759,44668,2,0,22353,61,61,1
Fname 2637,A,Lname 2637,59847.84,288,1,15042,41,41,1
Fname 10425,N,Lname 10425,53352,405,1,9855,27,27,1
Fname 13782,R,Lname 13782,51948,3072,8,15747,43,43,1
Fname 12489,N,Lname 12489,48952.8,122,0,18080,50,50,1
Fname 12957,L,Lname 12957,82648.8,192,1,12536,34,34,1
Fname 5921,S,Lname 5921,82513.6,492,1,8665,24,24,1
Fname 1021,,Lname 1021,49701.6,385,1,13106,36,36,1
Fname 13098,R,Lname 13098,40996.8,300,1,10114,28,28,1
Fname 12601,,Lname 12601,62899.2,17,0,13500,37,37,1
Fname 10762,P,Lname 10762,55710.72,688,2,10194,28,28,1
Fname 9734,C,Lname 9734,47080.8,387,1,9217,25,25,1
Fname 9944,,Lname 9944,74880,1303,4,11800,32,32,1
Fname 13136,A,Lname 13136,72540,112,0,17585,48,48,1
Fname 12648,,Lname 12648,38188.8,2828,8,12279,34,34,1
Fname 6679,E,Lname 6679,55224,742,2,10060,28,28,1
Fname 4097,A.,Lname 4097,34840,2098,6,21955,60,60,1
Fname 12587,D,Lname 12587,80600,990,3,14953,41,41,1
Fname 10060,,Lname 10060,48952.8,2102,6,10099,28,28,1
Fname 10996,M,Lname 10996,47473.92,1108,3,10441,29,29,1
Fname 10198,N,Lname 10198,46800,701,2,18537,51,51,1
Fname 8637,,Lname 8637,48952.8,385,1,8907,24,24,1
Fname 10482,,Lname 10482,47080.8,2414,7,20339,56,56,1
Fname 4569,,Lname 4569,53857.44,375,1,14307,39,39,1
Fname 13229,,Lname 13229,46800,46,0,8549,23,23,1
